id,spacegroup,number_of_total_atoms,percent_atom_al,percent_atom_ga,percent_atom_in,lattice_vector_1_ang,lattice_vector_2_ang,lattice_vector_3_ang,lattice_angle_alpha_degree,lattice_angle_beta_degree,lattice_angle_gamma_degree,formation_energy_ev_natom,bandgap_energy_ev
1882,227,40.0,0.5625,0.25,0.1875,9.8456,5.7176,14.1245,91.1234,91.3032,30.573,0.2517,1.9433
1883,12,80.0,0.4375,0.25,0.3125,24.3844,6.2195,6.1079,89.9997,104.6791,90.0001,0.2096,1.8456
1884,206,80.0,0.0,0.1875,0.8125,10.1241,10.1241,10.1242,90.0013,90.0012,89.9981,0.0638,0.9781
1885,206,80.0,0.3438,0.0625,0.5938,9.7861,9.7858,9.7861,90.0011,90.0016,89.9989,0.2201,1.5309
1886,167,30.0,0.4167,0.3333,0.25,5.0862,5.0858,13.6981,89.9942,90.0065,120.001,0.2005,2.5844
1887,206,80.0,0.625,0.0,0.375,9.4743,9.4738,9.4741,90.0013,90.0022,89.9993,0.2629,2.4312
1888,194,80.0,0.3125,0.625,0.0625,6.3282,6.3281,23.944,90.0131,90.002,119.9974,0.2503,1.2707
1889,227,40.0,0.1875,0.5,0.3125,6.1117,6.1107,14.389,90.0177,90.0044,120.003,0.3753,0.0086
1890,167,30.0,0.6667,0.0833,0.25,5.0243,5.024,13.5733,89.9901,90.0106,120.0015,0.1684,3.2689
1891,33,80.0,0.6875,0.2812,0.0312,9.9577,8.5526,9.1802,90.0033,90.0022,90.0015,0.0847,3.5261
1892,167,30.0,0.3333,0.6667,0.0,4.9772,4.9768,13.4593,89.9952,90.0061,120.0005,0.0782,3.1538
1893,167,30.0,0.5,0.5,0.0,4.936,4.9356,13.3762,89.9923,90.0089,120.0009,0.0592,3.7172
1894,194,80.0,0.0,0.5938,0.4062,6.6845,6.6842,24.6215,89.9965,89.9997,119.989,0.063,1.3756
1895,33,80.0,0.9375,0.0625,0.0,9.8062,8.4267,9.0582,90.0055,90.0024,90.0013,0.0463,4.5508
1896,12,80.0,0.0625,0.5,0.4375,24.7412,6.3961,6.3127,90.0002,104.8741,90.0001,0.0936,1.3454
1897,12,80.0,0.2188,0.4375,0.3438,24.6036,6.2992,6.1846,90.0,104.6857,90.0001,0.0907,1.7218
1898,33,80.0,0.5625,0.4375,0.0,9.9815,8.5762,9.2014,90.002,90.0023,90.0017,0.0713,3.3074
1899,167,30.0,0.0,0.5833,0.4167,5.2758,5.2752,14.0928,90.0002,89.9996,120.0004,0.1685,1.4986
1900,12,20.0,0.25,0.5,0.25,12.2979,3.1189,6.082,89.9999,104.4479,90.0001,0.2141,1.7737
1901,12,80.0,0.5625,0.3125,0.125,24.304,6.079,5.89,89.9995,104.2147,90.0002,0.0895,2.6211
1902,206,80.0,0.9062,0.0938,0.0,9.024,9.0232,9.0235,90.0028,90.0038,89.9987,0.0861,4.6562
1903,12,20.0,0.25,0.75,0.0,12.3309,3.049,5.826,89.9998,103.7468,90.0001,0.0234,2.4217
1904,206,80.0,0.125,0.0,0.875,10.1271,10.127,10.1273,90.0005,90.0007,89.9993,0.0816,1.1579
1905,12,20.0,0.375,0.625,0.0,12.2659,3.0312,5.8004,89.9997,103.7911,90.0002,0.0441,2.6983
1906,33,80.0,0.125,0.6562,0.2188,10.4287,8.9342,9.5539,89.9986,90.0008,90.0009,0.1379,1.7931
1907,206,80.0,0.5938,0.4062,0.0,9.1549,9.1544,9.1544,90.004,90.0043,89.9965,0.1062,3.5481
1908,206,80.0,0.5,0.3438,0.1562,9.3327,9.3323,9.3323,90.0033,90.0036,89.9969,0.1872,2.707
1909,206,80.0,0.0312,0.0312,0.9375,10.2218,10.2218,10.2221,90.0006,90.0006,89.9992,0.0411,0.9183
1910,194,80.0,0.375,0.3438,0.2812,6.4699,6.4696,24.1782,90.0128,90.0053,119.9947,0.3779,1.309
1911,206,80.0,0.375,0.625,0.0,9.2466,9.2463,9.246,90.0049,90.0047,89.995,0.0883,3.1227
1912,194,80.0,0.3125,0.4062,0.2812,6.4898,6.4896,24.2252,90.0111,90.0044,119.994,0.2578,1.5131
1913,33,80.0,0.4375,0.4375,0.125,10.1786,8.7309,9.3551,90.0013,90.0017,90.0013,0.1387,2.5433
1914,227,40.0,0.6875,0.3125,0.0,9.908,5.7064,14.0184,92.8796,92.5517,30.141,0.1311,2.7338
1915,206,80.0,0.4688,0.5312,0.0,9.2073,9.2069,9.2068,90.0045,90.0046,89.9956,0.108,3.2643
1916,12,80.0,0.4062,0.25,0.3438,24.4087,6.2459,6.1464,89.9998,104.7501,90.0001,0.15,2.001
1917,227,40.0,0.375,0.5625,0.0625,5.8716,5.8713,14.3768,89.9951,90.0035,119.9978,0.2896,1.4265
1918,12,80.0,0.5,0.2188,0.2812,24.3277,6.1843,6.0631,89.9996,104.6182,90.0002,0.1451,2.3434
1919,206,80.0,0.3438,0.375,0.2812,9.509,9.5087,9.5087,90.0031,90.0032,89.9967,0.2079,2.1632
1920,194,80.0,0.5312,0.375,0.0938,6.2822,6.282,23.8196,90.0166,90.0022,119.9995,0.2218,2.7135
1921,12,80.0,0.2188,0.4688,0.3125,24.6118,6.2817,6.1525,90.0,104.6036,90.0001,0.1505,1.5436
1922,194,80.0,0.0,0.2188,0.7812,6.9608,6.9602,25.1043,90.0087,89.9868,119.9855,0.1341,0.8386
1923,206,80.0,0.0938,0.0,0.9062,10.1679,10.1679,10.1682,90.0005,90.0006,89.9993,0.0626,1.0802
1924,33,40.0,0.3125,0.0,0.6875,5.4305,9.2528,9.88,90.0021,89.9985,90.0004,0.2627,1.4047
1925,194,80.0,0.4062,0.0625,0.5312,6.6451,6.6447,24.4764,90.0165,90.0085,119.9917,0.346,0.9305
1926,227,40.0,0.25,0.25,0.5,10.5591,6.1189,15.0718,91.1294,91.3115,30.3617,0.3429,0.6547
1927,167,30.0,0.3333,0.6667,0.0,4.9772,4.9768,13.4593,89.9952,90.0061,120.0005,0.0755,3.218
1928,206,80.0,0.0,0.3438,0.6562,9.9855,9.9855,9.9855,90.0022,90.0019,89.997,0.104,1.1345
1929,227,40.0,0.125,0.125,0.75,10.8641,6.2979,15.5134,91.3227,91.5358,30.3965,0.2849,1.0045
1930,206,80.0,0.2188,0.5625,0.2188,9.506,9.5058,9.5056,90.004,90.0037,89.9954,0.1764,2.0625
1931,33,80.0,0.6875,0.125,0.1875,10.131,8.6837,9.3127,90.004,90.0017,90.001,0.1992,2.7911
1932,206,80.0,0.3125,0.1562,0.5312,9.7438,9.7435,9.7437,90.0016,90.002,89.9982,0.2254,1.4426
1933,12,80.0,0.1875,0.5,0.3125,24.6443,6.2906,6.1589,90.0,104.5929,90.0001,0.16,1.6695
1934,227,40.0,0.625,0.25,0.125,10.0448,5.8136,14.0986,89.4946,89.4201,30.2453,0.3018,1.9323
1935,227,40.0,0.8125,0.0,0.1875,5.8832,5.8822,14.3385,90.0907,88.8021,120.0535,0.2096,2.393
1936,194,80.0,0.25,0.0625,0.6875,6.8101,6.8096,24.7952,90.0171,90.0006,119.9885,0.39,0.6546
1937,33,80.0,0.8125,0.125,0.0625,9.9339,8.529,9.159,90.0046,90.0022,90.0013,0.1205,3.6024
1938,33,40.0,0.125,0.0,0.875,5.5783,9.4849,10.1107,90.0008,89.9967,90.0004,0.2358,0.9901
1939,227,40.0,0.4375,0.125,0.4375,10.4164,6.0348,14.86,91.0287,91.1936,30.339,0.3801,0.9434
1940,194,80.0,0.0,0.2812,0.7188,6.9147,6.9142,25.0238,90.0059,89.9892,119.986,0.1037,0.9085
1941,33,80.0,0.4375,0.1875,0.375,10.4559,8.9407,9.5672,90.0023,90.0006,90.0006,0.2731,1.8124
1942,206,80.0,0.5938,0.4062,0.0,9.1549,9.1544,9.1544,90.004,90.0043,89.9965,0.1048,3.5951
1943,227,40.0,0.375,0.1875,0.4375,6.1411,6.1403,14.441,90.0156,90.0046,120.0017,0.3226,1.52
1944,227,40.0,0.4375,0.375,0.1875,5.9567,5.9559,14.2821,90.0049,89.998,119.9987,0.2847,1.5121
1945,206,80.0,0.5625,0.4375,0.0,9.168,9.1675,9.1675,90.0042,90.0044,89.9963,0.1068,3.5451
1946,194,80.0,0.1562,0.6875,0.1562,6.4483,6.4482,24.1821,90.0048,90.004,119.994,0.2203,1.7998
1947,12,80.0,0.0312,0.5,0.4688,24.7655,6.4225,6.3512,90.0002,104.9427,90.0001,0.2012,1.0861
1948,167,30.0,0.5,0.5,0.0,4.936,4.9356,13.3762,89.9923,90.0089,120.0009,0.0579,3.7032
1949,33,80.0,0.5938,0.3438,0.0625,10.0362,8.6162,9.2424,90.0026,90.0021,90.0014,0.1124,3.0661
1950,206,80.0,0.3438,0.6562,0.0,9.2597,9.2594,9.2591,90.005,90.0048,89.9948,0.0868,3.0468
1951,206,80.0,0.4062,0.2812,0.3125,9.5105,9.5102,9.5103,90.0026,90.0029,89.9974,0.2225,2.1235
1952,206,80.0,0.8125,0.0,0.1875,9.2295,9.2288,9.2292,90.0018,90.0029,89.9993,0.2187,3.2662
1953,194,80.0,0.5,0.5,0.0,6.2225,6.2224,23.7226,90.0187,89.9985,120.0009,0.2097,2.6977
1954,167,30.0,0.4167,0.4167,0.1667,5.043,5.0426,13.6046,89.9941,90.0068,120.0009,0.1382,2.8254
1955,227,40.0,0.9375,0.0625,0.0,5.686,5.6858,13.9123,90.0016,90.0001,119.9973,0.1699,3.4684
1956,12,80.0,0.4375,0.3438,0.2188,24.4092,6.1671,6.0117,89.9997,104.4287,90.0001,0.0851,2.322
1957,194,80.0,0.5312,0.4688,0.0,6.2128,6.2127,23.6991,90.0189,89.9983,120.0013,0.2435,2.7639
1958,12,20.0,0.625,0.375,0.0,12.1361,2.9957,5.7492,89.9994,103.8806,90.0002,0.0441,3.2971
1959,33,80.0,0.7188,0.0625,0.2188,10.1511,8.6974,9.3273,90.0044,90.0017,90.0009,0.2221,2.6968
1960,12,20.0,0.625,0.375,0.0,12.1361,2.9957,5.7492,89.9994,103.8806,90.0002,0.0348,3.2435
1961,33,80.0,0.3438,0.5,0.1562,10.2571,8.7945,9.4174,90.0005,90.0015,90.0012,0.1503,2.2665
1962,227,40.0,0.3125,0.4375,0.25,10.2807,5.9556,14.6709,90.9456,91.0986,30.3308,0.3403,0.997
1963,206,80.0,0.5,0.25,0.25,9.4158,9.4154,9.4155,90.0026,90.0031,89.9976,0.2126,2.5513
1964,206,80.0,0.5938,0.1875,0.2188,9.3488,9.3484,9.3485,90.0025,90.0031,89.998,0.2216,2.7064
1965,194,80.0,0.125,0.4688,0.4062,6.6429,6.6426,24.5273,90.0041,90.0011,119.9904,0.3487,0.9185
1966,206,80.0,0.0,0.0312,0.9688,10.2626,10.2626,10.2629,90.0005,90.0005,89.9992,0.0114,0.9326
1967,206,80.0,0.5312,0.0,0.4688,9.5967,9.5963,9.5966,90.0011,90.0019,89.9993,0.2655,2.0946
1968,33,40.0,0.5,0.5,0.0,5.0054,8.6011,9.2252,90.0014,90.0022,90.0018,0.0359,3.1396
1969,206,80.0,0.0938,0.625,0.2812,9.6137,9.6137,9.6134,90.004,90.0036,89.995,0.1616,1.725
1970,167,30.0,0.1667,0.8333,0.0,5.0185,5.018,13.5425,89.9979,90.0034,120.0001,0.0727,2.8139
1971,12,80.0,0.0625,0.5,0.4375,24.7412,6.3961,6.3127,90.0002,104.8741,90.0001,0.1281,1.2296
1972,206,80.0,0.375,0.0,0.625,9.8007,9.8004,9.8007,90.0008,90.0014,89.9993,0.2107,1.6295
1973,167,60.0,0.6667,0.3333,0.0,9.7894,4.8944,13.293,89.9894,90.0117,120.0012,0.0476,4.1773
1974,206,80.0,0.0625,0.0312,0.9062,10.181,10.181,10.1813,90.0006,90.0007,89.9991,0.0598,0.9677
1975,167,30.0,0.5,0.5,0.0,4.936,4.9356,13.3762,89.9923,90.0089,120.0009,0.0607,3.713
1976,206,80.0,0.625,0.0,0.375,9.4743,9.4738,9.4741,90.0013,90.0022,89.9993,0.2741,2.4442
1977,33,40.0,0.0,0.25,0.75,5.5382,9.4298,10.0524,89.9992,89.9972,90.0,0.1453,0.9518
1978,167,30.0,0.6667,0.3333,0.0,4.8947,4.8944,13.293,89.9894,90.0117,120.0012,0.0426,4.2449
1979,194,80.0,0.5312,0.125,0.3438,6.4675,6.4671,24.1411,90.0149,90.0103,119.9954,0.4065,1.3395
1980,227,40.0,0.625,0.0625,0.3125,10.2193,5.915,14.4051,87.8481,87.5185,30.2551,0.3269,1.3776
1981,167,30.0,0.9167,0.0833,0.0,4.8328,4.8326,13.1683,89.9848,90.016,120.0018,0.015,5.2445
1982,33,80.0,0.5,0.1562,0.3438,10.392,8.8895,9.5168,90.0028,90.0008,90.0007,0.2465,2.0427
1983,194,80.0,0.3438,0.0938,0.5625,6.6879,6.6874,24.5637,90.016,90.0059,119.9907,0.397,0.9518
1984,227,40.0,0.0625,0.625,0.3125,6.1377,6.1351,15.0644,90.0277,88.1847,120.008,0.2809,0.7709
1985,227,40.0,0.0625,0.3125,0.625,10.7756,6.2196,14.8766,84.3355,83.4255,30.9387,0.2683,0.7305
1986,12,20.0,0.75,0.0,0.25,12.0381,3.0478,5.9801,89.9993,104.6228,90.0002,0.2558,2.5938
1987,206,80.0,0.0,0.25,0.75,10.0687,10.0687,10.0687,90.0016,90.0015,89.9977,0.0812,1.0429
1988,167,30.0,0.8333,0.0833,0.0833,4.8966,4.8964,13.3033,89.9868,90.0141,120.0017,0.0995,4.3227
1989,227,40.0,0.9375,0.0625,0.0,9.7037,5.6305,13.8823,90.8902,91.0311,30.4909,0.2179,2.3555
1990,12,80.0,0.25,0.5312,0.2188,24.6041,6.2204,6.05,89.9999,104.3634,90.0001,0.0578,2.0447
1991,12,80.0,0.4375,0.4062,0.1562,24.4257,6.1321,5.9476,89.9997,104.2574,90.0002,0.1007,2.3688
1992,206,80.0,0.4062,0.5938,0.0,9.2335,9.2331,9.2329,90.0048,90.0047,89.9952,0.1042,3.0863
1993,12,80.0,0.375,0.3438,0.2812,24.4576,6.2198,6.0886,89.9998,104.5748,90.0001,0.1583,1.9692
1994,33,80.0,0.0625,0.125,0.8125,11.1165,9.4573,10.0815,90.0,89.9969,90.0002,0.2479,0.816
1995,167,30.0,0.5833,0.0833,0.3333,5.0881,5.0878,13.7084,89.9916,90.0089,120.0015,0.2222,2.8419
1996,12,80.0,0.125,0.8438,0.0312,24.7835,6.151,5.8836,90.0,103.7938,90.0001,0.0438,2.0726
1997,206,80.0,0.6875,0.3125,0.0,9.1156,9.1151,9.1151,90.0037,90.0042,89.9972,0.0947,3.9019
1998,194,10.0,0.5,0.5,0.0,3.1113,3.1112,11.8613,90.0187,89.9985,120.0009,0.2456,2.6644
1999,206,80.0,0.0,0.5,0.5,9.847,9.847,9.8468,90.0031,90.0027,89.996,0.1277,1.278
2000,33,80.0,0.0938,0.0312,0.875,11.1712,9.4973,10.1226,90.0005,89.9966,90.0003,0.195,0.8791
2001,227,40.0,0.4375,0.1875,0.375,9.8929,5.7466,14.2053,91.1993,91.392,30.5998,0.2976,0.8995
2002,167,30.0,0.75,0.25,0.0,4.8741,4.8738,13.2515,89.9879,90.0131,120.0014,0.0357,4.545
2003,33,80.0,0.3125,0.2812,0.4062,10.549,9.0167,9.6414,90.0012,90.0002,90.0005,0.2103,1.5678
2004,167,30.0,0.75,0.1667,0.0833,4.9172,4.917,13.3449,89.9883,90.0127,120.0015,0.0916,4.0371
2005,167,30.0,0.75,0.0833,0.1667,4.9604,4.9602,13.4383,89.9886,90.0123,120.0016,0.1295,3.6619
2006,206,80.0,0.4375,0.1875,0.375,9.5528,9.5525,9.5527,90.0021,90.0025,89.998,0.2392,1.9526
2007,167,30.0,0.75,0.1667,0.0833,4.9172,4.917,13.3449,89.9883,90.0127,120.0015,0.1239,4.0658
2008,167,30.0,0.25,0.3333,0.4167,5.2138,5.2134,13.9681,89.9966,90.0034,120.0009,0.2246,1.8379
2009,194,80.0,0.2188,0.5938,0.1875,6.4508,6.4507,24.1753,90.0077,90.0036,119.9943,0.3069,1.1435
2010,12,80.0,0.4375,0.25,0.3125,24.3844,6.2195,6.1079,89.9997,104.6791,90.0001,0.1883,2.0563
2011,33,80.0,0.5625,0.3125,0.125,10.1201,8.6811,9.3074,90.0025,90.0018,90.0012,0.1464,2.8037
2012,12,80.0,0.2812,0.2812,0.4375,24.5138,6.3339,6.2682,89.9999,104.9481,90.0001,0.1133,1.7518
2013,33,40.0,0.0,0.6875,0.3125,5.2955,9.0627,9.6812,89.9977,90.0001,90.0006,0.1016,1.4311
2014,194,10.0,0.25,0.5,0.25,3.2434,3.2433,12.1161,90.0088,90.0037,119.9938,0.1491,1.9254
2015,167,30.0,0.75,0.0833,0.1667,4.9604,4.9602,13.4383,89.9886,90.0123,120.0016,0.1632,3.4006
2016,167,60.0,0.0,0.5833,0.4167,10.5515,5.2752,14.0928,90.0002,89.9996,120.0004,0.1592,1.4215
2017,206,80.0,0.4062,0.5938,0.0,9.2335,9.2331,9.2329,90.0048,90.0047,89.9952,0.1058,3.0975
2018,33,80.0,0.4688,0.2188,0.3125,10.3719,8.8758,9.5022,90.0024,90.0009,90.0007,0.2206,1.9577
2019,167,30.0,0.25,0.3333,0.4167,5.2138,5.2134,13.9681,89.9966,90.0034,120.0009,0.2802,1.7782
2020,167,30.0,0.1667,0.1667,0.6667,5.3641,5.3636,14.29,89.997,90.0018,120.0011,0.197,1.4613
2021,227,40.0,0.1875,0.1875,0.625,10.7116,6.2084,15.2925,91.2274,91.4252,30.3793,0.3485,0.7659
2022,12,20.0,0.25,0.75,0.0,12.3309,3.049,5.826,89.9998,103.7468,90.0001,0.0066,2.4501
2023,12,80.0,0.2812,0.3125,0.4062,24.5221,6.3164,6.236,89.9999,104.8685,90.0001,0.1196,1.7282
2024,167,30.0,0.0,0.25,0.75,5.4486,5.4481,14.4666,89.9988,89.9993,120.0009,0.1343,1.1221
2025,33,40.0,0.25,0.75,0.0,5.0638,8.7008,9.3206,89.9989,90.002,90.0019,0.0497,2.5652
2026,33,80.0,0.6875,0.1562,0.1562,10.0963,8.6575,9.2862,90.0039,90.0019,90.0011,0.1827,3.006
2027,167,30.0,0.3333,0.6667,0.0,4.9772,4.9768,13.4593,89.9952,90.0061,120.0005,0.067,3.2618
2028,206,80.0,0.3438,0.5312,0.125,9.3705,9.3702,9.37,90.0041,90.0041,89.9956,0.1613,2.5385
2029,33,40.0,0.875,0.0,0.125,4.987,8.5565,9.1881,90.0055,90.0021,90.001,0.1783,3.3353
2030,227,40.0,0.375,0.3125,0.3125,6.0521,6.0511,14.483,90.0064,89.9977,119.999,0.4168,0.5994
2031,12,80.0,0.1875,0.125,0.6875,24.5453,6.5005,6.5445,90.0001,105.5264,90.0001,0.2642,0.9051
2032,206,80.0,0.0938,0.0,0.9062,10.1679,10.1679,10.1682,90.0005,90.0006,89.9993,0.0727,1.0376
2033,12,80.0,0.3125,0.0,0.6875,24.4154,6.465,6.5191,90.0,105.5676,90.0001,0.2887,1.2344
2034,33,80.0,0.25,0.3125,0.4375,10.6128,9.0679,9.6918,90.0007,89.9999,90.0004,0.2285,1.5529
2035,33,80.0,0.1875,0.5625,0.25,10.4341,8.9355,9.5566,89.9993,90.0008,90.0008,0.1784,1.7542
2036,206,80.0,0.625,0.375,0.0,9.1418,9.1413,9.1413,90.0039,90.0043,89.9967,0.0974,3.6921
2037,12,80.0,0.1875,0.375,0.4375,24.6113,6.3606,6.2872,90.0,104.9163,90.0001,0.1098,1.4622
2038,167,30.0,0.0,0.75,0.25,5.1894,5.1888,13.9059,90.0005,89.9999,120.0001,0.1629,1.7066
2039,227,40.0,0.4375,0.125,0.4375,10.4164,6.0348,14.86,91.0287,91.1936,30.339,0.4952,0.4109
2040,12,20.0,0.75,0.25,0.0,12.0711,2.9779,5.7236,89.9992,103.9258,90.0002,0.0122,3.4535
2041,206,80.0,0.5312,0.2812,0.1875,9.3473,9.3469,9.347,90.0029,90.0034,89.9974,0.201,2.7253
2042,227,40.0,0.625,0.0,0.375,6.0246,6.0239,14.4137,90.0076,89.9949,119.9998,0.3639,1.9622
2043,12,80.0,0.0938,0.25,0.6562,24.651,6.5097,6.5313,90.0002,105.4218,90.0,0.1898,1.0176
2044,33,80.0,0.5938,0.0625,0.3438,10.3481,8.8522,9.481,90.0037,90.001,90.0007,0.2581,2.2951
2045,167,30.0,0.5833,0.4167,0.0,4.9153,4.915,13.3346,89.9909,90.0103,120.0011,0.0609,3.8742
2046,206,80.0,0.4688,0.3438,0.1875,9.3735,9.3731,9.3732,90.0032,90.0035,89.9969,0.1987,2.5485
2047,12,80.0,0.4688,0.375,0.1562,24.3932,6.1232,5.9412,89.9996,104.2684,90.0002,0.1607,2.1848
2048,227,40.0,0.4375,0.4375,0.125,10.1017,5.8503,14.4097,90.8177,90.9496,30.3062,0.2323,1.2993
2049,33,80.0,0.2812,0.625,0.0938,10.217,8.767,9.3882,89.9996,90.0017,90.0014,0.1262,2.2928
2050,33,80.0,0.4062,0.125,0.4688,10.5745,9.0318,9.6587,90.0023,90.0,90.0005,0.2797,1.4658
2051,33,40.0,0.0,0.625,0.375,5.3302,9.1151,9.7342,89.9979,89.9997,90.0004,0.1234,1.4291
2052,167,30.0,0.1667,0.0833,0.75,5.4073,5.4068,14.3834,89.9967,90.0017,120.0012,0.1699,1.3861
2053,12,80.0,0.5,0.5,0.0,24.402,6.0269,5.7748,89.9995,103.8357,90.0002,0.0351,2.9228
2054,12,80.0,0.1562,0.3438,0.5,24.6273,6.4045,6.3578,90.0001,105.0628,90.0001,0.202,1.1492
2055,33,40.0,0.0625,0.25,0.6875,5.4889,9.3524,9.9755,89.9996,89.9978,90.0001,0.1838,0.9651
2056,12,80.0,0.0,0.625,0.375,24.8227,6.3789,6.2612,90.0002,104.6927,90.0001,0.0093,1.4598
2057,206,80.0,0.4375,0.2188,0.3438,9.5251,9.5248,9.5249,90.0023,90.0027,89.9978,0.2407,2.1069
2058,167,30.0,0.75,0.1667,0.0833,4.9172,4.917,13.3449,89.9883,90.0127,120.0015,0.103,4.0285
2059,206,80.0,0.5938,0.4062,0.0,9.1549,9.1544,9.1544,90.004,90.0043,89.9965,0.5069,1.9411
2060,206,80.0,0.5625,0.4375,0.0,9.168,9.1675,9.1675,90.0042,90.0044,89.9963,0.106,3.4572
2061,33,80.0,0.4062,0.2812,0.3125,10.4011,8.9007,9.5261,90.0017,90.0008,90.0007,0.2326,1.9837
2062,12,80.0,0.3438,0.3438,0.3125,24.4819,6.2462,6.127,89.9998,104.6466,90.0001,0.1801,1.7088
2063,12,20.0,0.75,0.25,0.0,12.0711,2.9779,5.7236,89.9992,103.9258,90.0002,0.0229,3.5488
2064,194,80.0,0.3125,0.4375,0.25,6.4667,6.4665,24.1851,90.0111,90.0042,119.9945,0.2289,1.8646
2065,12,80.0,0.0,0.6875,0.3125,24.8392,6.344,6.1971,90.0002,104.529,90.0001,0.0198,1.5097
2066,167,60.0,0.3333,0.6667,0.0,9.9545,4.9768,13.4593,89.9952,90.0061,120.0005,0.0709,3.1804
2067,194,80.0,0.8125,0.0938,0.0938,6.1975,6.1972,23.6084,90.0117,90.006,120.0028,0.2669,3.1618
2068,12,20.0,0.25,0.5,0.25,12.2979,3.1189,6.082,89.9999,104.4479,90.0001,0.2265,1.5329
2069,167,30.0,0.25,0.75,0.0,4.9979,4.9974,13.5009,89.9966,90.0048,120.0003,0.0737,2.9979
2070,167,30.0,0.5,0.0833,0.4167,5.1519,5.1516,13.8434,89.9929,90.0073,120.0014,0.2485,2.2335
2071,33,40.0,0.0,0.875,0.125,5.1916,8.9053,9.5221,89.9969,90.0011,90.0013,0.0719,1.8653
2072,167,30.0,0.3333,0.6667,0.0,4.9772,4.9768,13.4593,89.9952,90.0061,120.0005,0.0705,3.2337
2073,167,30.0,0.5833,0.4167,0.0,4.9153,4.915,13.3346,89.9909,90.0103,120.0011,0.0648,3.9555
2074,227,40.0,0.625,0.0625,0.3125,10.2193,5.915,14.4051,87.8481,87.5185,30.2551,0.3026,0.9993
2075,194,80.0,0.7812,0.0,0.2188,6.2996,6.2991,23.7925,90.011,90.0132,120.0001,0.3551,2.2398
2076,12,80.0,0.4688,0.1875,0.3438,24.3437,6.2281,6.1336,89.9997,104.7716,90.0001,0.2738,1.647
2077,33,80.0,0.0625,0.2188,0.7188,11.0125,9.3786,10.002,89.9997,89.9976,90.0001,0.1848,1.0341
2078,227,40.0,0.625,0.1875,0.1875,10.1029,5.8474,14.1998,88.938,88.7776,30.2488,0.3203,1.0121
2079,12,20.0,0.25,0.0,0.75,12.2319,3.2589,6.5962,90.0,105.6922,90.0001,0.3236,0.9869
2080,206,80.0,0.0938,0.0625,0.8438,10.1125,10.1124,10.1127,90.0008,90.0009,89.9989,0.0995,1.0385
2081,206,80.0,0.3438,0.0,0.6562,9.8415,9.8412,9.8416,90.0008,90.0013,89.9993,0.2103,1.5873
2082,227,40.0,0.75,0.0,0.25,5.8887,5.8888,14.4713,90.0,89.9973,120.0004,0.3239,2.2233
2083,194,80.0,0.4062,0.375,0.2188,6.4138,6.4136,24.0743,90.0136,90.0048,119.996,0.3059,2.0197
2084,33,80.0,0.0625,0.4688,0.4688,10.7352,9.1688,9.7899,89.9989,89.9992,90.0002,0.2299,1.2347
2085,12,20.0,1.0,0.0,0.0,11.9413,2.9423,5.6725,89.9989,104.0172,90.0003,0.0254,4.4587
2086,206,80.0,0.0,0.3125,0.6875,10.0132,10.0133,10.0133,90.002,90.0018,89.9973,0.103,1.0845
2087,33,80.0,0.6562,0.3125,0.0312,9.9723,8.565,9.1921,90.003,90.0022,90.0015,0.0838,3.4463
2088,167,30.0,0.4167,0.5833,0.0,4.9566,4.9562,13.4178,89.9938,90.0075,120.0007,0.0664,3.49
2089,33,80.0,0.9062,0.0312,0.0625,9.8901,8.4916,9.1232,90.0055,90.0023,90.0012,0.1067,4.0881
2090,206,80.0,0.25,0.0,0.75,9.9639,9.9637,9.964,90.0006,90.001,89.9993,0.1748,1.3073
2091,194,80.0,0.9375,0.0312,0.0312,6.1149,6.1145,23.4343,90.0072,90.0037,120.0055,0.2992,3.544
2092,167,30.0,0.4167,0.5833,0.0,4.9566,4.9562,13.4178,89.9938,90.0075,120.0007,0.0686,3.4592
2093,206,80.0,0.5,0.0,0.5,9.6375,9.6371,9.6374,90.001,90.0018,89.9993,0.2592,1.9579
2094,33,40.0,0.25,0.75,0.0,5.0638,8.7008,9.3206,89.9989,90.002,90.0019,0.0468,2.5749
2095,167,30.0,0.75,0.0833,0.1667,4.9604,4.9602,13.4383,89.9886,90.0123,120.0016,0.1279,3.5134
2096,33,80.0,0.2188,0.4688,0.3125,10.4888,8.9754,9.5977,89.9999,90.0005,90.0007,0.2039,1.642
2097,206,80.0,0.1562,0.1875,0.6562,9.9201,9.9199,9.9201,90.0015,90.0016,89.998,0.1661,1.2821
2098,12,20.0,0.5,0.5,0.0,12.201,3.0134,5.7748,89.9995,103.8357,90.0002,0.0193,2.8843
2099,206,80.0,0.4688,0.3438,0.1875,9.3735,9.3731,9.3732,90.0032,90.0035,89.9969,0.2001,2.5715
2100,33,40.0,0.5625,0.0,0.4375,5.2334,8.9433,9.5725,90.0037,90.0005,90.0006,0.2628,1.9003
2101,167,60.0,0.625,0.0417,0.3333,10.1555,5.0775,13.6876,89.9909,90.0096,120.0016,0.2567,2.8087
2102,33,80.0,0.8125,0.0312,0.1562,10.0379,8.6076,9.2385,90.005,90.002,90.001,0.2002,3.1686
2103,12,80.0,0.375,0.2188,0.4062,24.4246,6.2898,6.217,89.9998,104.9005,90.0001,0.1458,1.5063
2104,227,40.0,0.3125,0.1875,0.5,10.1274,5.974,14.8281,97.5829,98.9537,32.0442,0.3804,1.29
